id,label
u213769399,human
u66650633,bot
u2214779916,human
u360123380,human
u1062710378998640640,bot
u1441922603468222469,bot
u711660231848288257,human
u1207798906257469441,human
u1350392203152158721,human
u1445418703634448391,bot
u1423181703280013315,bot
u1326915094849130496,bot
u1433796270561402892,human
u2464741092,bot
u1349762562443759618,human
u1388361090460000256,bot
u98605616,human
u1438019995309588481,bot
u858709101022466054,human
u426754478,human
u1830225876,human
u952514310,human
u3513619757,human
u1368151250,human
u1371867243890536455,human
u1287000293859897345,human
u1192739613317701632,human
u868621405,human
u1141957925356888064,human
u1125459580262260746,human
u1113965120768610304,human
u761223931261059072,human
u879651677346856960,human
u202496836,human
u1222527422,human
u1042042287306534913,human
u57512781,human
u939713426594689024,human
u32562983,human
u807416618,human
u953050792772161536,human
u1457517289356636163,bot
u334156886,human
u98175442,human
u3366817272,human
u1483064473355182084,human
u940784952165183488,bot
u68060097,human
u1416925616226639872,human
u2263133411,human
u255743998,human
u145552068,human
u1483931818890080258,human
u1463369304959815680,human
u1439785560789319680,bot
u2778392691,human
u817343429390778369,human
u2477746651,human
u1455873782816587777,human
u893685194288484352,human
u1113148848569036800,human
u1179256265689554945,human
u1268846087248334848,human
u1404936528581771264,human
u3320565832,human
u988848149350494208,human
u1305228555509407744,bot
u1305877909995810816,human
u2909348398,human
u1300173775628050432,human
u1293221259929628679,human
u1280809012280332289,bot
u1256737737547358209,bot
u1145357266515898371,human
u12309062,human
u705063866787504128,human
u106084603,human
u1477383222715691011,bot
u285387177,human
u1047801044,bot
u14773667,human
u1089028527725240320,human
u1468662600267403267,bot
u126346699,human
u317258979,bot
u20669543,human
u2211089017,human
u1337528177984483328,human
u787564661688324096,bot
u33096228,human
u1347698174635499521,bot
u1460536897596444673,human
u1209482455763312640,human
u14272094,human
u4785744939,bot
u35806057,human
u902879888952188928,human
u279723861,human
u2851897100,human
u1147910125144821760,bot
u1220727185121710086,human
u310341538,human
u4876829799,human
u1158688336007049222,human
u339399909,human
u266221647,human
u1428321435500662784,human
u52373365,human
u1204261801,human
u2360914081,human
u1969011794,human
u2717331284,human
u23192435,human
u4894458671,human
u120806223,human
u4426995323,human
u2797647066,human
u1306120086583824384,bot
u1085005830439620608,bot
u1317123093597487104,bot
u254237850,human
u818533445345439744,human
u951645897250795522,bot
u3582323665,human
u2293389135,human
u127107539,human
u1475119832303550468,bot
u1484462107932377093,bot
u1474627012757102592,human
u1484431213737635841,human
u784003897517932545,bot
u1418234762490118145,human
u1438789886991953927,human
u1412787679431901187,human
u1461019403705749511,bot
u1484420810282577920,human
u1447914124378247169,human
u1134080883948961793,human
u1455034368053940226,bot
u1484394786471964674,human
u1483945880420036608,bot
u1132569657741860864,human
u1011563279335018496,human
u963236114466267136,human
u706871139558166528,human
u42875895,human
u2809803589,bot
u1485215104950059009,human
u1485197653721890816,human
u1232346754525384710,bot
u1485181670668046336,human
u1485171483521523716,human
u2850371439,human
u1485161517754503169,human
u1483666841155387395,human
u154319195,human
u1473720488224608256,human
u1365041583133982726,human
u1483627290764402690,human
u859477815523250177,bot
u1485127647759896576,human
u1485120562045276160,human
u1480032727588126721,human
u1444936684299190274,human
u1033587852523827200,human
u1485008924902408197,bot
u1483891931457458177,human
u1485029162792411144,human
u1485021413723488257,human
u1265405774,human
u1485017831070908416,human
u440174515,human
u757953532582428672,bot
u2763343567,human
u2500512219,human
u2478738575,human
u357273167,human
u4755957498,human
u2265182346,bot
u598319239,human
u2272613256,bot
u1136395588361232384,human
u1212836289319333888,bot
u305452390,human
u25148607,bot
u980363299228352512,human
u1246991146120646657,human
u1286099035288412170,bot
u40115245,human
u25681875,human
u143109443,human
u1027255175726202880,bot
u1644227742,human
u508063931,human
u3751991412,human
u16651909,human
u1922354400,human
u735269992623538176,human
u278020275,bot
u841709353,human
u1070313896,human
u852614142619811840,bot
u14996256,human
u178723091,human
u2382761162,human
u2363695086,human
u28838093,human
u3719788932,human
u3051841874,human
u3053537383,human
u1484329112994942977,human
u784008574418685952,human
u1484327304075436032,human
u1271228645751783424,human
u1184219174463311877,human
u965602541210886144,human
u1480815471419174913,bot
u1483810590728630284,bot
u1483567455943413760,human
u299276692,human
u21445587,human
u1463712479737876486,human
u1483498153424957442,human
u1483357286064078848,human
u112527919,human
u1325018799611981824,human
u1014608292897869824,human
u1453286706069884938,human
u1477902306402254855,bot
u1468952482315321350,human
u1257808857839132672,human
u413008494,human
u1509970292,human
u276130797,human
u1482492134427176966,human
u1479829867877343235,human
u1025735550148517888,human
u1482298225545650176,bot
u1884379255,human
u1484476784917766144,bot
u1484155188059463680,human
u3253748927,human
u1267424492579667972,human
u1484320279002161152,human
u2876917115,human
u1187990042079354880,human
u941902124803276800,human
u1473961261650042886,human
u1420948809262280706,human
u1481544045587488769,human
u3299720537,human
u29004587,human
u1071689131,human
u19435485,human
u462028812,bot
u1463003633985933316,human
u2754724117,human
u1478019513132191745,human
u1478324435463675904,human
u1483058647857246210,human
u2425695187,human
u148403754,human
u891481321511542784,human
u1766665758,human
u765054985344208896,bot
u56979107,bot
u28930844,human
u301475845,human
u708630266,human
u593161067,human
u906687103488098304,bot
u854465509290651649,human
u1397980432512303104,human
u1301208248243097604,human
u15666343,human
u1417651057,human
u716314814,human
u1396016608167055362,human
u4882742566,human
u1390574106,human
u340052908,human
u294680912,human
u33729934,human
u1280891484825366530,human
u1217844699374985218,human
u73793561,human
u109039832,human
u926344720456003584,human
u364038315,human
u1863175597,human
u172101986,human
u91258497,human
u126343226,human
u264533957,human
u1352348803,human
u1242421429,human
u99372100,human
u39392040,human
u64234362,human
u1262890300109991936,human
u38963531,bot
u1307740576226385920,human
u3131658689,human
u370113040,human
u189198431,human
u90996432,bot
u1232512821537181697,bot
u549374797,human
u18038844,human
u1181773521049001985,human
u1210228668456472582,bot
u151117131,human
u23345001,human
u43028736,human
u36314887,human
u1384267953256861700,human
u1443877899556343817,human
u1269797389872709632,human
u1098582502933815297,human
u958042061004947456,bot
u1349150844814565383,human
u1365319697214889984,human
u1344341914611494918,human
u772926835369840640,human
u1289205735776227328,bot
u965750774125998081,human
u1160802423658598400,human
u1020078869389422592,human
u1165730340956180492,bot
u729629218200539136,human
u1150910137277779969,human
u189512222,human
u2895802779,human
u708721940844974081,human
u2727158329,human
u2957489841,bot
u1067367799666999296,bot
u1550131230,human
u356307913,human
u966996674789953536,human
u732416578701025280,human
u814124760,human
u1023456932449923072,human
u1004441151926165504,bot
u1289537400591458304,human
u1242186304072421376,human
u1228482420,human
u404929935,human
u2188575782,human
u17156667,human
u1157603855410094080,bot
u3241692985,human
u1335256544942940165,bot
u1675297524,bot
u1313817993617563649,human
u143920090,bot
u255287265,human
u94985950,human
u709696101344014336,human
u1212407805858045952,bot
u366553643,human
u4817711339,human
u1191570492584611840,bot
u1007281928,human
u80881126,bot
u61213028,bot
u1116341418925146113,bot
u379054095,bot
u2412891168,bot
u707277196121939968,human
u24257681,human
u1271941240800473089,human
u457604116,human
u35652699,human
u19632870,human
u284079800,human
u98790164,human
u28502645,human
u73753907,human
u147779136,human
u3070833369,human
u1436934600979361797,bot
u13687822,human
u410773855,bot
u1395225097976360961,human
u2497379682,human
u101533589,human
u1289221725515853824,bot
u1189919718599200773,human
u3817690452,bot
u260535053,human
u1409357000,human
u894763782643171328,human
u142112673,human
u20649611,human
u1165842689608339456,human
u26685114,human
u377743297,human
u17680600,human
u2564178424,human
u1091765584885276672,human
u179313529,human
u174146309,human
u1587277334,human
u18337310,human
u965371102825537536,human
u111696698,human
u1114228079914778624,human
u463091649,bot
u22351862,human
u544361284,human
u1050524858059087872,bot
u1481738589679595527,bot
u460544034,human
u1415474943085711360,human
u1335953843209654272,human
u800971844,human
u1398780446,human
u1288189476074815489,bot
u1258821767742648320,human
u1109593590005723138,human
u748402466778136576,human
u1386223028946735108,human
u744300405266362369,human
u1476752301608030224,human
u3518071523,human
u1471582647013019651,human
u1370154586481262594,bot
u1282711735728734216,human
u67619890,human
u1346401452131049475,human
u1272218451558436868,human
u1196870074541453315,bot
u486614973,human
u836578239107776513,human
u722681640,human
u15936294,human
u15927359,human
u3062265952,bot
u2781230455,bot
u478216489,human
u37219294,bot
u455609323,human
u1469306459624202257,human
u1346985027255607297,human
u1275066766800982018,bot
u1277945279791206400,bot
u1481366486241452034,bot
u1477802468599869445,bot
u357278883,human
u1477566182043668485,bot
u1371246821713010688,human
u896921924068155392,human
u1084505670303379456,human
u1448917415451152385,bot
u2748044992,human
u1395509513705373700,human
u119926570,human
u1406385881250942984,human
u1302789291660267521,human
u1062962160622538753,human
u1058031887753592832,human
u919308289841737728,human
u1094505103,human
u239788522,bot
u2517600196,human
u948837941408878592,bot
u1423205693432111106,human
u954316340818468864,human
u833872597842538497,bot
u3958618098,human
u1362030207117398022,human
u1118205331509637121,human
u1033220195429412864,bot
u1029135110845747200,bot
u907528517956587522,human
u1016565260965179392,bot
u995528875542130689,bot
u982516128667779078,bot
u951787974865256448,human
u852148438397571072,human
u890583677620584448,bot
u963992819617673216,bot
u954772838875090944,human
u936398864,human
u31201099,human
u3056147116,human
u50592937,human
u319605547,human
u2281345315,human
u733369756359757824,human
u747614996553695237,human
u851007024364212224,human
u1213757150679334913,human
u1108692414577942533,human
u1104689568,human
u1093561200728829952,human
u1082342304038436866,human
u365057664,human
u276072384,human
u1404625209978765315,human
u1449154634463989768,bot
u834464352,human
u20714127,human
u2788573893,human
u793828784109682688,human
u28383664,human
u2481359742,human
u1434877809013501962,human
u2993350326,human
u1387401239504244741,human
u2884810785,human
u1492291770,human
u785959359901609984,human
u1586921774,human
u106420225,human
u995663768,human
u1037045517644120064,human
u1183646340422615040,bot
u230487407,human
u124698457,human
u1228717304621490176,human
u1385621203361013760,human
u1085379968874496001,bot
u170961565,human
u1366123870193934343,human
u1354374199318634496,bot
u1329170294972493826,human
u107267123,human
u1555867027,human
u836466826284515329,human
u836974509651607552,human
u746339150832427009,human
u75624571,bot
u980534370539921408,human
u1168944698242818048,human
u36032373,human
u1141472396555292673,human
u100253142,human
u1350987192,human
u727006272038424577,human
u1462415128360468498,bot
u1441534358561640456,human
u1213240973649567746,bot
u1450194055632203787,bot
u65150776,bot
u3881078909,human
u906258468188893185,human
u204442952,human
u1093707227905646593,human
u1510996688,human
u1413161336599719937,bot
u4128010573,bot
u2847050373,human
u861170678,human
u45605098,human
u319802343,human
u1259870251338080257,human
u1328447459895422977,human
u1335642071089164292,bot
u32209131,human
u797226891329630213,human
u1140983767181463554,human
u1178769321717374976,bot
u588707396,bot
u754963393002569728,bot
u1069905590925844480,human
u1002299583739957248,bot
u1192103558,human
u1178072586414166016,human
u1004770863705706496,human
u2493874045,human
u75816851,human
u970996524531544066,human
u1041230699163017216,bot
u8260192,human
u40936726,human
u31111185,human
u304040864,bot
u46849124,human
u1480224234680905729,bot
u1377342741546479626,human
u1132193580,human
u1374696388454359043,human
u47988327,human
u1444465657911840770,human
